2058;DISQUE A COUPER;230X3,20;13,00;
2059;SCOTCH NOIR;GM;8,50;
2060;SERRE CABLE;M 10;6,00;
2061;POMPE A GRAISSE;1KG ITALY;150,00;
2062;REPARATION INJECTEUR;VOLVO (CHANGEMENT VALVE+JOINT);833,75;
2063;HUILE;DTE 26 208LT;8 200,00;
2064;HUILE;ALMO 527 204LT;12 060,00;
2065;HUILE;DTE 26 208LT;8 200,00;
2066;TECALENT;4X6 BLANC;8,21;
2067;ACIER CREUX;30X20X1000 MM S355J2H;35,00;
2068;ACIER CREUX;30X20X400 MM S355J2H;35,00;
2069;ELECTRODE;E 312-17 D 4MM CASTOLIN;330,00;
2070;ROULEMENT A BILLE;6206 ZZ ROLLWAY;38,40;
2071;PAPIER BLANC;A4 NAVIGATOR 80G;54,17;
2072;CLASSEUR A LEVIER;SICLA 08CM;20,83;
2073;POSTIT;75X75 DIFF COULEUR;7,50;
2074;FICHE PERSONNEL;;2,50;
2075;TONER;205A BLACK/CF530;616,67;
2076;TONER;205A BLACK/CF531;683,33;
2077;TONER;205A BLACK/CF532;683,33;
2078;TONER;205A BLACK/CF533;683,33;
2079;TONER;HP 106A;633,33;
2080;TOMBOUR;HP 126A;1 032,50;
2081;OXYGENE;;46,69;
2082;TECALENT;4X6 BLANC;8,21;
2083;HUILE;HD 90 20LT;652,00;
2084;GRAISSE;MP2 18KG;720,00;
2085;MANCHETTE EN CAOUATCHOUC;D 90X28 LG=150MM;470,00;
2086;MANCHETTE EN CAOUATCHOUC;D 60X28 LG=150MM;390,00;
2087;RACCORD UNION;"2"" NOIR EE";140,00;
2088;MAMELON;"2"" NOIR EE";46,83;
2089;MANCHON;"1"" NOIR EE";14,50;
2090;RACCORD PEHD;"32X1"" MALE";21,00;
2091;PORTE EXTRACTEUR;66T2 C6;310,00;
2092;EXTRACTEUR;66T2 C6;290,00;
2093;OBTURATEUR SIMPLE;R 54 LG=1000 MM;4 650,00;
2094;PNEU;205/65R15 HANKOOK;1 000,00;
2095;CULASSE DISTRIBUTEUR;S/M;2 500,00;
2096;TREILLE ELECTRIQUE;S/M;15 000,00;
2097;REPARATION GRUE;;36 000,00;
2098;ROULEMENT A BILLE;6014 ZZ ROLLWAY;186,60;
2099;ROULEMENT A BILLE;6307 ZZC3 ROLLWAY;70,80;
2100;ROULEMENT A BILLE;6308 NR DIV;180,00;
2101;ROULEMENT A GALET;32028 DIV;1 900,00;
2102;ARRET D'HUILE;140X170X13 NBR;46,20;
2103;ARRET D'HUILE;110X140X12 NBR;37,80;
2104;ARRET D'HUILE;20X32X7 NBR;6,00;
2105;ROULEMENT A BILLE;7210B ROLLWAY;145,20;
2106;ARRET D'HUILE;90X110X13 VITON;472,80;
2107;ARRET D'HUILE;110X130X12 VITON;216,00;
2108;ROULEMENT A BILLE;6014 2RS W;110,00;
2109;CAGE A AIGUILLE;K18X24X20;7,20;
2110;ARRET D'HUILE;45X62X7 A VITON;210,00;
2111;ARRET D'HUILE;110X130X10 A VITON;216,00;
2112;ARRET D'HUILE;90X110X13;472,80;
2113;ROULEMENT A BILLE;7219 ROLLWAY;1 188,00;
2114;ROULEMENT A BILLE;6019 ZZC3;390,60;
2115;CONFECTION MORS;103/70/15;400,00;
2116;CONFECTION MORS;S/M;300,00;
2117;VANNE A BILLE;"3/4""";6,50;
2118;MAMELON;"3/4"" NOIR EE";11,90;
2119;MANCHON;"3/4"" NOIR EE";14,00;
2120;TECALENT;4X6 BLANC;8,21;
2121;VANNE A BILLE;"3/4"" ";65,00;
2122;MAMELON;"3/4""";11,90;
2123;MANCHON;"3/4""";14,00;
2124;TECALENT;4X6 BLANC;8,21;
2125;LOCATION CAMION PORTE CHARS;MACHINE MAIT HR 180;38 000,00;
2126;LOCATION CAMION PLATEAU;KELLY MAIT HR 180;16 000,00;
2127;POMPE D'EPREUVE;12 LT 60 BARS ROTHERBERGE;3 166,67;
2128;FOURNITURE INDUSTRIELLE;;5 300,00;
2129;CONFECTION FLEXIBLE;3/4 LG= 7,40 MT FF;1 159,53;
2130;COUDE ORIENTABLE;20S F;112,00;
2131;HUILE;DTE 26 208LT;8 200,00;
2132;GRAISSE;MP2 18KG;720,00;
2133;JOINT CULASSE;6151-121810;880,00;
2134;DURITE;S/M;84,00;
2135;FILTRE A GASOIL;1R750;148,00;
2136;FILTRE A HUILE;LF 670;384,00;
2137;FILTRE A GASOIL;FS 1212;228,00;
2138;JOINT A LEVRE HYDRAULIQUE;60X72X10;43,20;
2139;JOINT RACLEUR SOUPLE;60X68X4;21,00;
2140;BANDE DE GUIDAGE;12,7X3;549,00;
2141;JOINT PISTON HYDRAULIQUE DOUBLE EFFET;130X105 DAS;138,00;
2142;JOINT TORIQUE;123,42X3,53;9,80;
2143;BAGUE ANTI EXTRUSION;120,24X3;11,40;
2144;JOINT TORIQUE;24X3;2,10;
2145;JOINT TORIQUE;18X3;1,40;
2146;JOINT TORIQUE;8,9X2,7;3,00;
2147;JOINT A LEVRE HYDRAULIQUE;80X95X10;49,20;
2148;JOINT RACLEUR;80X88X4;22,20;
2149;JOINT DE PISTON DOUBLE EFFET HYDRAULIQUE;120X95 DAS;192,00;
2150;JOINT TORIQUE;120,2X3,53;7,00;
2151;BAGUE ANTI EXTRUSION;120,24X3;11,40;
2152;BAGUE DE GUIDAGE;12,7X3;549,00;
2153;ROULEMENT A BILLE;62208 2RS VBF;35,00;
2154;JOINT DE PISTON DOUBLE EFFET HYDRAULIQUE;DAS 80X60X22;85,80;
2155;JOINT PLEIN HYDRAULIQUE;40X50X10;49,80;
2156;JOINT TORIQUE;69X4;6,30;
2157;JOINT A LEVRE HYDRAULIQUE;60X72X9;43,20;
2158;JOINT RACLEUR;60X68X4;21,00;
2159;JOINT TORIQUE;89,5X3,53;12,20;
2160;JOINT TORIQUE;58,74X3,53;4,20;
2161;BAGUE ANTI EXTRUSION;88,49X3;15,60;
2162;BANDE DE GUIDAGE;9,7X2,50;144,00;
2163;CONNECTEUR;TAILLE 22 STD SANS LED;25,00;
2164;JOINT PISTON HYDRAULIQUE DOUBLE EFFET;DAS 100X85;130,00;
2165;ROULEMENT A BILLE;6203 2RS;25,20;
2166;ROULEMENT A BILLE;6201 ZZ C3 ROLLWAY;15,69;
2167;PEINTURE;GRIS LAAYOUNE MILAFLEX;70,00;
2168;PEINTURE;VERT BOUSKOURA MILAFLEX;70,00;
2169;PEINTURE;ROUGE CACA MILAFLEX;70,00;
2170;PEINTURE;NOIR DIAMANT PROFLEX;80,00;
2171;DILUANT CELLULOSIQUE;SODECSO;23,00;
2172;SATOFER;CAT+LOGI;25,00;
2173;PAPIER COLLANT;19X50 MAESTRO;10,00;
2174;JOURNAL;;15,00;
2175;PAPIER TOILE EMRIE;P80;8,00;
2176;DECAPANT;ATLAS;40,00;
2177;DEGRIPPANT;400 ML ASMACO;35,00;
2178;PISTOLET DE PEINTURE;AB17S VOYLET ITALY;520,00;
2179;PIC;BKH47 D38-30;327,00;
2180;PORTE PIC;BHR38 D38-30;203,36;
2181;FILTRE SEPARATEUR GASOIL;600-411-1151=WF 2073;224,00;
2182;CONFECTION FLEXIBLE;3/4 LG=7,40 MT FF;1 159,53;
2183;COUDE ORIENTABLE;20S F;112,00;
2184;TUBE RODE;110X140X250MM;2 200,00;
2185;TIGE CHROME;CK 45 D 40X400MM;415,00;
2186;OBTURATEUR SIMPLE;R 84 LG=1000 MM;7 735,75;
2187;OBTURATEUR SIMPLE;R 74 LG=1000 MM;5 577,00;
2188;MANCHON;"1"" NOIR EE";20,00;
2189;TIGE CHROME;D 60 LG=1400mm;1 440,00;
2190;HUILE;PAROIL S 20L 1630016100;5 000,00;
2191;TIGE CHROME;D 40 LG=400MM;415,00;
2192;TUBE RODE;110C140X250MM;2 200,00;
2193;DURITE D'EAU CHAUD;D 70 100C°;189,00;
2194;CONFECTION RACCORD;S/M;450,00;
2195;GRAISSEUR DROIT;10X150;7,00;
2196;JOINT;D 16 EN LAITON;4,90;
2197;ACIER ROND;42CD4 D 100X95MM;205,20;
2198;ACIER ROND;42CD4 D 65X300MM;189,00;
2199;ACIER ROND;42CD4 D 120X50MM;124,20;
2200;ALUMINIUM ROND;D 200X60MM;632,50;
2201;ACIER ROND;42CD4 D 110X60MM;124,20;
2202;ACIER ROND;42CD4 D 100X70MM;102,60;
2203;CONFECTION FLEXIBLE;3/8 LG= 5,50 MT;296,30;
2204;CONFECTION VIS;S/M;80,00;
2205;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
2206;GOUJON;S/M;60,00;
2207;CONFECTION VIS;S/M;80,00;
2208;JOINT A GAZ;"3/8""";5,60;
2209;BATTERIE;220AH SOLAIRE ACIDE;1 833,33;
2210;OXYGENE;;46,69;
2211;COURONNE IMPREGNEE;101T6 A9;3 980,00;
2212;MANCHON ALESEUR;101T6;1 675,00;
2213;CONFECTION D'EMMENCHEMENT;D 160 LG= 900MM;14 000,00;
2214;CONFECTION BRIDE;D 210 LG= 50MM AVEC TREMPE;1 850,00;
2215;RECHARGE ET ALESAGE DE VERIN HYDRAULIQUE;S/M;600,00;
2216;CONFECTION AXE;REDUCTEUR DE CHNILLE;550,00;
2217;COURONNE PLEINE;66 F/N ROD MALE MARQUE ROKPECKER;8 240,00;
2218;COURONNE PLEINE;66 F/FEMELLE CR 60 CHINE STEEL BODY TYPE;5 200,00;
2219;REDUCTION;CR 60 ROD F X 60 N/ROD F;1 800,00;
2220;BATTERIE;12V175 AH M15;1 583,33;
2221;MANCHON ALESEUR;66T2;1 420,00;
2222;GASOIL;;10,25;
2223;MOTEUR HYDRAULIQUE;51 SERIE 60;8 000,00;
2224;MOTEUR HYDRAULIQUE;51 SERIE 60;8 000,00;
2225;TARAUD;HSS D 12;140,00;
2226;PLAQUETTE A SOUDER;WNM 080408;40,00;
2227;MOTEUR HYDRAULIQUE;51 SERIE 60;9 600,00;
2228;MOTEUR HYDRAULIQUE;51 SERIE 60;9 600,00;
2229;RECHARGE CARTE CARBURANT;N°2474694;5 454,55;
2230;RECHARGE CARTE CARBURANT;N°1844291;5 454,55;
2231;RECHARGE CARTE CARBURANT;N°2174297;5 454,55;
2232;TRAITEMENT PIGNON;;350,00;
2233;TRAITEMENT BAGUE;;408,00;
2234;VANNE A BILLE;"1"" SIRAL";150,00;
2235;RACCORD PEHD;"32X1"" MALE";21,00;
2236;MANCHON PEHD;32X32;22,50;
2237;TE;"1"" NOIR EE";25,00;
2238;REDUCTION;CR 60 ROD F X 60 N/ROD F;1 800,00;
2239;GRAISSE;MP2 18KG;720,00;
2240;HUILE;HD 140 20LT;651,67;
2241;HUILE;15W40 SUPER 1300 204LT;6 685,00;
2242;HUILE;DTE 26 208LT;8 200,00;
2243;LOCATION CAMION PORTE CHARS;MACHINE SANY SR265;28 000,00;
2244;LOCATION CAMION PLATEAU;KELLY SANY SR265;12 000,00;
2245;RADIO PORTABLE;E/R HYTERA AP515 AVEC ANTENNE+BATTERIE+CHARGEUR;1 850,00;
2246;TARAUD;HSS 6;110,00;
2247;TARAUD;HSS 8;120,00;
2248;TARAUD;HSS 10;150,00;
2249;TARAUD;HSS 12;190,00;
2250;PLAQUETTE A SOUDER;WNMG 080408;40,00;
2251;PLAQUETTE A SOUDER;WNMG 080412;;
2252;LIME PLATE;250MM;75,00;
2253;GYROPHARE;LED 24V GM;316,67;
2254;PROJECTEUR;LED 24 CARRE;120,00;
2255;CABLE ELECTRIQUE SOUPLE;1,5MM2;2,50;
2256;COSSE DE BATTERIE;DIESL +/-;15,00;
2257;CAISSE A CAROTTE;PVC A 5 RANGERS AVEC COUVERCLE;195,00;
2258;HUILE;DTE 26 208LT;8 200,00;
2259;ROULEMENT A GALET;32020 NTN;1 000,00;
2260;CONFE TION TUBE;S/M;148,00;
2261;CONFECTION FLEXIBLE;1/4 LG=1,50 MT D/C 90°;137,07;
2262;MANOMETRE;63 BARS D 100MM;110,00;
2263;ADAPTEUR;7/16-20 X 1/8NPT;49,00;
2264;LOCTION CAMION PORTE CHARS;MACHINE MAIT HR 180;38 000,00;
2265;LOCATION CAMION PLATEAU;KELLY MAIT HR 180;16 000,00;
2266;FRAIS D'IMMOBILISATION;;5 000,00;
2267;CHAUSSURE DE SECURITE;HAUT P41-P42-P43-P45;240,00;
2268;COMBINAISON DE TRAVAIL;VESTE ET PANTALLON BONNE QUALITE;170,00;
2269;CASQUE DE PROTECTION;BLANC;23,00;
2270;GANT EN NYLON;ENDUIT LATEX;11,00;
2271;LUNETTE DE PROTECTION;PANAVISION;18,00;
2272;MASQUE ANTI-POUSSIERE SOUPAPE;FFP2;6,50;
2273;DISQUE A COUPER;230X3,20;13,00;
2274;ELECTRODE;S 2000 3,15;110,00;
2275;SCOTCH D'EMBALLAGE;50X100;13,00;
2276;TIGE;CR 60 CONIQUE LG=3000 MM;1 625,00;
2277;MARTEAU FOND DE TROU;"3"" DHD 3,5 MINCON";21 800,00;
2278;TAILLANT A BOUTON;105 DHD 3,5 MINCON;4 890,00;
2279;OBTURATEUR SIMPLE;R 54 LG=1000 MM;;
2280;HUILE;TELUS 68 20LT;800,00;
2281;CAPTEUR DE PRESSION;S2/20 Ma 2 FILS 8/30 VCC GM 0/60 BARS;1 500,00;
2282;HUILE;15W40 SUPER 1300 204LT;6 685,00;
2283;GRAISSEUR;MP2 18KG;720,00;
2284;BOUCHON PVC TARAUDE;"1""1/2";11,67;
2285;CONFECTION D'UN FALAONGE;S/M;2 600,00;
2286;CONFECTION D'EMMENCHEMENT;170X480 S/M;5 000,00;
2287;CONFECTION D'UN ECROU;S/M;450,00;
2288;CONFECTION D'UNE BROCHE;S/M;3 000,00;
2289;CONFECTION D'UN BLOC;S/M;1 800,00;
2290;SERVICE PACK;1000 H 1092058304;21 266,67;
2291;HUILE;CAN PAROIL S 20L1630016100;5 000,00;
2292;SEPARATEUR;2191011203;5 000,00;
2293;HUILE;CAN PAROIL E 20L 1615595400;1 750,00;
2294;DEPLACEMENT ET MAIN D'ŒUVRE;;9 500,00;
2295;POMPE HYDRAULIQUE;SEUL CORPS;5 000,00;
2296;BATTERIE;12V75 AH M10;916,67;
2297;BATTERIE;12V150 AH M14;1 541,67;
2298;COSSE DE BATTERIE;DIESEL +/-;15,00;
2299;COSSE A SERTIR;14MM;10,00;
2300;CABLE DE DEMARRAGE;35MM2;58,33;
2301;CONTCAT DE DEMARRAGE;RENFORCEE;133,33;
2302;PAPIER JOINT;1MM;83,33;
2303;ANTIGEL;5LT;58,33;
2304;FILTRE A HUILE;LF 670=P 551670;384,00;
2305;FILTRE A GSAOIL;FF 5272=FF 3841;136,00;
2306;REPARATION FLEXIBLE;"1""1/8 LG=0,70 MT";207,17;
2307;FILTRE HYDRAULIQUE;HF 6864;400,00;
2308;FILTRE HYDRAULIQUE;DHD 240 10B;808,00;
2309;FILTRE HYDRAULIQUE;HF 6900;1 469,00;
2310;ARRET D'HUILE;140X110X13 EN VITON;498,00;
2311;FILTRE A AIR;TK 161;400,00;
2312;POMPE D'ALIMENTATION DE GASOIL;DEUTZ;300,00;
2313;POT D'ECHAPPEMENT;;500,00;
2314;TONER;HP 136A;704,17;
2315;CHEMISE A RABAT;SICLA;6,67;
2316;COURONNE IMPREGNEE;101T6 A9;3 980,00;
2317;MANCHON ALESEUR;101T6;1 675,00;
2318;EXTRACTEUR;101T6;315,00;
2319;TUYAU;D 14MM;32,08;
2320;TUYAU;D 8MM;25,00;
2321;MANO TEMPERATURE;24V;125,00;
2322;COMPTEUR HORAIRE;3122;41,67;
2323;COLLIER;;2,50;
2324;EXTINCTEUR;A POUDRE SECHE 2KG;133,33;
2325;DISQUE A COUPER;230X2,20 BWINIX;14,50;
2326;ELECTRODE;S 2000 3,15;110,00;
2327;SCOTCH D'EMBALLAGE;50X100;13,00;
2328;SCOTCH NOIR;GM;32,00;
2329;DISQUE A TRONCONNER;300X3,20;8,50;
2330;CLE A GRIFFE;"138-24"" VIRAX";500,00;
2331;CLE A GRIFFE;"138-18"" VIRAX";250,00;
2332;CONDENSATEUR;560 uf 400V;100,00;
2333;ELECTRODE;E 312-17 D 4MM CASTOLIN;330,00;
2334;CORNNIERE;40X40X4 EN 6MT;125,00;
2335;CORNNIERE;60X60X6 EN 6MT;287,50;
2336;FER PLAT;40X4MM EN 6MT;56,25;
2337;EQUERRE;NOBEL;90,00;
2338;COURONNE PLEINE;"116 2""3/8 API REG";8 250,00;
2339;OBTURATEUR SIMPLE;R 54 LG=1000 MM;4 650,00;
2340;TECALENT;4X6 BLANC;8,21;
2341;GRAISSE;MP2 18KG;720,00;
2342;HUILE;DTE 26 20LT;1 100,00;
2343;HUILE;15W40 SUPER 1300 20LT;704,17;
2344;AMORTISSEUR EN CAOUATCHOUC;S/M;1 300,00;
2345;BATTERIE;12V90AH M11;916,67;
2346;CABLE DE DEMARRAGE;;83,33;
2347;EXTINCTEUR;6 KG;400,00;
2348;COLLE REINZ;REINZ;41,67;
2349;ROULEMENT A BILLE;6219 NSK;1 208,00;
2350;ROULEMENT A BILLE;6207 NTN;90,00;
2351;ROULEMENT A BILLE;6013 NTN;240,00;
2352;OBTURATEUR SIMPLE;R 74 LG=1000 MM;4 600,00;
2353;OBTURATEUR SIMPLE;R 54 LG=1000 MM;3 490,00;
2354;CABLE EN ACIER;D 28 MM COMPACT DROITE;206,13;
2355;CABLE EN ACIER;D 18MM;46,00;
2356;SERRE CABLE;D 18MM;18,00;
2357;PIC;DS 05X;275,00;
2358;LOCATION PICK-UP;TOYOTA 18914-B-59;250,00;
2359;RECHARGE CARTE CARBURANT;N°1957291;5 454,55;
2360;REGLETTE ETANCHE;2X18;183,33;
2361;BOITE ETANCHE;100/100;7,08;
2362;BARETTE DOMINO;10MM;7,92;
2363;BOULON;6X30 A/E;0,75;
2364;PROJECTEUR LED;300W 220V;375,00;
2365;PROJECTEUR SOLAIRE;300W;683,33;
2366;ROULEMENT A BILLE;QJ219 N2MA SKF;4 523,20;
2367;ROULEMENT A BILLE;QJ219 N2MA SKF;4 523,20;
2368;ROULEMENT A BILLE;QJ219 N2MA SKF;4 523,20;
2369;CONFECTION D'UNE BROCHE;S/M AVEC TRAITEMENT;3 000,00;
2370;CONFECTION D'ECROU;S/M;1 500,00;
2371;CONFECTION EMMENCHEMENT;S/M AVEC TRAITEMENT;5 000,00;
2372;CONFECTION D'UN ECROU;S/M;450,00;
2373;BOULON;BTR 12X50 A/E;4,00;
2374;VANNE PEHD;40;120,00;
2375;POMPE HYDRAULIQUE;DOUBLE CORPS SERIE 3+3;13 000,00;
2376;MOTEUR HYDRAULIQUE;S/M;4 000,00;
2377;DEMARREUR;12V;1 500,00;
2378;POLIS D'ACCOUPLEMENT;S/M;1 000,00;
2379;ROULEMENT A BILLE;6208 2RS C3 CMB;19,20;
2380;ARRET D'HUILE;60X85X10 NBR;15,00;
2381;ARRET D'HUILE;105X130X10;340,20;
2382;ROULEMENT A BILLE;6013 ZZ C3 ROLLWAY;52,20;
2383;ROULEMENT A BILLE;6207 2RS ROLLWAY;137,40;
2384;ARRET D'HUILE;90X110X13 AVITON;472,80;
2385;ARRET D'HUILE;110X130X10 EN VITON;216,00;
2386;CHAINE DOUBLE;24B2 PAS 38,1MM;879,00;
2387;ROULEMENT A AIGUILLE;NATRA40 VBF;179,40;
2388;BOITE JOINT TORIQUE;PM ROUGE 382 PCS TOROS;162,60;
2389;ATTACHE RAPIDE DOUBLE;24B2 PAS 38,1MM;45,00;
2390;GOUPILLE;D 8MM;42,00;
2391;FILTRE A HUILE;LF 3000;432,00;
2392;JOINT DE CHEMISE;3047188;342,00;
2393;CHEMISE PISTON;3803703 M11;1 890,00;
2394;SEGMENT;3803977 M11;612,00;
2395;JOINT DE CULASSE;4022500;2 205,00;
2396;FILTRE A GASOIL;M360;64,00;
2397;FILTRE A HUILE;Z293;144,00;
2398;ACIER ROND;42CD4 D40X80MM;148,50;
2399;ACIER ROND;XC48 D 180X75MM;352,00;
2400;FONTE ROND;FT 25 D 140X130MM;450,00;
2401;CHIFFON COULEUR;;8,00;
2402;CHAUSSURE DE SECURITE;HAUT P41-P42-P43;240,00;
2403;ELECTRODE;S 2000 3,15;110,00;
2404;CHAUSSURE DE SECURITE;HAUT P41-P43-P44;240,00;
2405;TIRE FORT;CAP 3,20 TONNES AVEC CABLE 20MT;4 200,00;
2406;GROUPE ELECTROGENE;QTS 250 CUD 50HZ 400V3HP INSONORISE A/C CAPOT CUMMINS;310 000,00;
2407;CONTRÔLE REGLEMENTAIRE;MACHINE MAIT HR 180;5 500,00;
2408;BOULON;7H3597;24,00;
2409;ECROU;1M1408;16,00;
2410;FILTRE A GASOIL;1R 750=FF185;148,00;
2411;FILTRE A GASOIL;FS1212;224,00;
2412;FILTRE A GASOIL;6 004 111 151;256,00;
2413;FILTRE A GASOIL;1R0751 CAT;514,94;
2414;FILTRE A HUILE;1R1808 CAT;1 139,68;
2415;FILTRE SEPARATEUR GASOIL;5134490 CAT;898,94;
2416;FILTRE A AIR;1327167 CAT;3 024,43;
2417;FILTRE A AIR;12510 CAT;2 047,95;
2418;HUILE;15W40 SUPER 1300 20LT;704,17;
2419;GRAISSE;MP2 18KG;720,00;
2420;HUILE;DTE 26 208LT;8 200,00;
2421;HUILE;15W40 SUPER 1300 204LT;6 685,00;
2422;GRAISSE;MP2 18KG;720,00;
2423;CONFECTION BRIDE;ACCOUPEMENT POMPE;1 500,00;
2424;CONFECTION MORS;AVEC TRAITEMENT;450,00;
2425;CONFECTION MANCHON;"1"" GOUCHE/DROIT";240,00;
2426;ELECTRODE;E 312-17 D 4MM CASTOLIN;330,00;
2427;GASOIL;;11,79;
2428;RESIGNEUSE;M12;133,33;
2429;CONFECTION FLEXIBLE;"1"" LG=1,20 MT D/C 90°";348,43;
2430;REDUCTION;"1""X3/4 NOIR";14,00;
2431;MAMELON;"1"" NOIR EE";14,00;
2432;MANCHON;"1"" NOIR EE";20,00;
2433;PIECE DENTEE;1400X40X15;529,61;
2434;PIECE PLAT;1400X47X15;506,10;
2435;JOINT CHEVRON;60X80X37;360,00;
2436;ARRET D'HUILE;90X110X13;410,00;
2437;ROULEMENT A BILLE;7219 NSK;1 208,00;
2438;CONFECTION FLEXIBLE;"1"" LG=3 MT D/C 90° JIC";770,00;
2439;CONFECTION FLEXIBLE;3/4 LG=3 MT M/C 90° JIC;556,62;
2440;CONFECTION FLEXIBLE;"1"" R2 LG=4 MT FF BSP";566,76;
2441;MANOMETRE;60 BARS D 100;260,00;
2442;MANOMETRE;25 BARS D 100;247,37;
2443;MANOMETRE;16 BARS D 100;235,01;
2444;CONFECTION BRIDE COUDE;S/M;500,00;
2445;FILTRE A GASOIL;1R751 CAT;514,94;
2446;FILTRE SEPARATEUR GASOIL;5134490 CAT;1 139,68;
2447;FILTRE A HUILE;1R1808 CAT;898,94;
2448;FILTRE A AIR;1327167 CAT;3 024,43;
2449;FILTRE A AIR;125140 CAT;2 047,95;
2450;JOINT CHEVRON;60X80X37;360,00;
2451;ARRET D'HUILE;90X110X13 EN VITON;410,00;
2452;ROULEMENT A BILLE;7219 NSK;1 208,00;
2453;CONFECTION TETE D'EAU COMPLET;;7 000,00;
2454;CONFECTION REDUCTION;"3""1/2 MF";2 500,00;
2455;CONFECTION REDUCTION;76 ATLAS F X 60 CONIQUE M;1 400,00;
2456;ARRET D'HUILE;90X110X13 EN VITON;472,80;
2457;ARRET D'HUILE;110X130X12 EN VITON;216,00;
2458;ROULEMENT A BILLE;6019 ZZ ROLLWAY;349,20;
2459;ROULEMENT A BILLE;6207 2RS WWB;20,40;
2460;ROULEMENT A BILLE;6013 2RS C3 ROLLWAY;159,00;
2461;RECHARGE CARTE CARBURANT;N°2174297;5 454,55;
2462;ARRET D'HUILE;55X84,25X12,7/14 AV JHONE DEERE;272,00;
2463;ARRET D'HUILE;122,7X146,2X13/19 JHONE DEERE;482,80;
2464;SEGMENT;STD 106,5MM JHONE DEERE;221,00;
2465;CHEMISE PISTON;106,5MM JHONE DEERE;449,65;
2466;JOINT DE CHEMISE;010 PAIRE JHONE DEERE;83,30;
2467;COUSSINET DE PALIER;010 PAIRE JHONE DEERE;102,00;
2468;COUSSINET DE PALIER;010 PRINCIPALE JHONE DEERE;272,00;
2469;COUSSINET DE BIELLE;010 PAIRE JHONE DEERE;108,80;
2470;POCHETTE DE JOINT COMPLET;106,5MM JHONE DEERE;839,80;
2471;PISTON;106MM JHONE DEERE;1 018,30;
2472;COURONNE PLEINE;66 F/N ROD MALE MARQUE ROKPECKER;8 240,00;
2473;REDUCTION;CR 60 ROD F X 60 N/ROD F;1 800,00;
2474;TRANCONAGE ET REFILTAGE D'U CAROTTIER;101T6 LONG 300MM ET 150MM;1 200,00;
2475;CONFECTION FLEXIBLE;"1"" LG= 4 MT D/C 90°";945,85;
2476;CHAUSSURE DE SECURITE;HAUT P42-P43;240,00;
2477;COMBINAISON DE TRAVAIL;VESTE ET PANTALLON BONNE QUALITE;170,00;
2478;GANT EN NYLON;ENDUIT LATEX;11,00;
2479;LUNETTE DE PROTECTION;PAVISION;18,00;
2480;CASQUE ANTI-BRUIT;;50,00;
2481;MASSETTE;2KG;80,00;
2482;BURIN PLAT;;25,00;
2483;BURIN POINTU;;25,00;
2484;CASQUE DE SOUDURE;;330,00;
2485;TABLIER DE SOUDURE;;55,00;
2486;GANT EN CUIR DE SOUDURE;;40,00;
2487;BOTTE;AVEC COQUILLEE P42-P43;175,00;
2488;CHAUSSURE DE SECURITE;HAUT P42-P43;240,00;
2489;COMBINAISON DE TRAVAIL;VESTE ET PANTALLON BONNE QUALITE;170,00;
2490;COLLE REINZ;;41,67;
2491;PATE L'HERMETIC;;29,17;
2492;GYROPHARE;LED;240,00;
2493;PIC;DS 04;205,00;
2494;PIC;DS 01;225,00;
2495;DURITE D'EAU CHAUD;60 100C°;165,00;
2496;COLLIER ROBUSTE;63-68;21,00;
2497;SILENCIEUX LAITON;"1/8""";14,00;
2498;RACCORD RAPIDE;08-1/4 LAITON MALE DROIT;21,00;
2499;VANNE A BILLE;"2"" SIRAL";252,00;
2500;ARRET D'HUILE;40X72X8;59,50;
2501;ARRET D'HUILE;50X65X8;49,00;
2502;ARRET D'HUILE;35X52X10;31,50;
2503;ELECTRO-DISTRTRIBUTEUR;5/2 MONO G1/4 24DC;1 064,70;
2504;CONNECTEUR;EVP/EVF;47,60;
2505;PEINTURE;JAUNE FORD PROFLEX;70,00;
2506;PEINTURE;BLANC CASA MILAFLEX;70,00;
2507;PEINTURE;VERT BOUSKOURA MILAFLEX;70,00;
2508;DILUANT CELLULOSIQUE;SODECSO 5LT;23,00;
2509;CONFECTION FLEXIBLE;3/4 LG= 3 MT FF JIC;533,63;
2510;CONFECTION FLEXIBLE;3/4 LG= 3 MT D/C 90° JIC;558,69;
2511;ADAPTEUR;3/4 A GAZ;29,40;
2512;CONFECTION FLEXIBLE;1/2 LG= 3 MT MF BSP;397,97;
2513;CONFECTION FLEXIBLE;3/8 LG= 3 MT MF BSP;372,89;
2514;MAMELON;"2"" NOIR EE";49,00;
2515;REDUCTION;"1""X3/4 NOIR EE";14,00;
2516;VANNE A BILLE;"1"" PN40 SIRAL";161,00;
2517;FILTRE HYDRAULIQUE;HF 35005 FLEETGUARD;384,00;
2518;FILTRE HYDRAULIQUE;HF 7991;784,00;
2519;FILTRE HYDRAULIQUE;P550268 = HF6173;236,00;
2520;FILTRE HYDRAULIQUE;JLG2120194=510663908;1 400,00;
2521;MOYEU DE CHENILLE;139A 140A;800,00;
2522;MOTEUR HYDRAULIQUE;SERIE 60;8 000,00;
2523;MOTEUR HYDRAULIQUE;SERIE 60;8 000,00;
2524;HUILE;DTE 26 208LT;8 200,00;
2525;VIS;BTR 16X100;12,00;
2526;VIS;BTR 16X40;7,00;
